id, latitude, longitude
2321240901,24.9264,67.0716
5023696561,24.9144,67.0517
5190915859,24.9358,67.0624
2321240900,24.9268,67.0716
5023696560,24.9144,67.0517
12144205922,24.9434,67.0622
5190915858,24.9357,67.0625
2321240899,24.927,67.0659
5023696559,24.9144,67.0517
5190915857,24.9356,67.0624
2321240898,24.9349,67.0831
5190916053,24.9363,67.0633
5023696558,24.9144,67.0517
5190915856,24.9358,67.0623
2321240897,24.926,67.0668
5023696557,24.9144,67.0517
5190915855,24.9359,67.0625
2321240896,24.9389,67.0821
5190916051,24.9366,67.0634
5023696556,24.9145,67.0517
5190915854,24.9358,67.0626
2321240895,24.9308,67.0863
5023696555,24.9145,67.0516
5190915853,24.9357,67.0625
2321240893,24.9276,67.0692
5023696553,24.9145,67.0516
5190915851,24.936,67.0626
2321240892,24.9349,67.0794
5025993932,24.9182,67.0587
5306482571,24.924,67.0989
5023696552,24.9145,67.0516
5190915850,24.9359,67.0628
5114379533,24.9192,67.0699
12261083864,24.9144,67.086
2321240890,24.9288,67.0813
5023696550,24.9144,67.0516
5190915848,24.9359,67.0625
2321240889,24.927,67.0691
5023696549,24.9144,67.0516
5190915847,24.9361,67.0627
2321240888,24.928,67.082
5023696548,24.9144,67.0515
5190915846,24.936,67.0629
5023696547,24.9144,67.0516
5190915845,24.9359,67.0628
5025993926,24.9183,67.0585
12204779935,24.9356,67.0568
5306482565,24.923,67.0997
5023696546,24.9144,67.0516
5190915844,24.936,67.0626
12160468521,24.9279,67.0722
5023696544,24.9144,67.0516
5190915842,24.9361,67.063
5298986214,24.9249,67.1196
2321240883,24.9304,67.0864
5023696543,24.9144,67.0516
5190915841,24.936,67.0629
5298986213,24.9227,67.1164
2321240881,24.9264,67.0651
5023696541,24.9144,67.0516
5190915839,24.9354,67.0622
12231685244,24.8924,67.0544
2321240880,24.9301,67.0847
2321240876,24.9285,67.0702
5023696536,24.9143,67.0517
4773378963,24.9025,67.1137
5190915834,24.9353,67.0625
2321240872,24.927,67.0659
2321240866,24.9304,67.0832
5335603842,24.9138,67.0612
5131024103,24.9243,67.0965
5024232166,24.9127,67.0547
12141602716,24.9461,67.055
5240884284,24.9399,67.0501
4332165060,24.9452,67.0835
5023696526,24.9144,67.0516
5023785937,24.9125,67.0563
4773378953,24.9024,67.1137
5190915824,24.9356,67.0625
2321240864,24.9258,67.0731
5335603840,24.9138,67.061
5131024101,24.9266,67.0956
5024232164,24.9128,67.0547
5240884282,24.9399,67.0503
4332165058,24.9451,67.083
5023696524,24.9143,67.0516
12201965508,24.9202,67.0544
5190915822,24.9356,67.0628
11289619025,24.9442,67.1159
5119023719,24.9406,67.067
5100174022,24.9082,67.0827
4898115364,24.9062,67.0766
2321240860,24.9291,67.0839
5100021727,24.9098,67.0766
5239371142,24.9433,67.056
12147776369,24.9114,67.063
5335253767,24.9175,67.0584
2321231685,24.9394,67.0837
5117228945,24.9431,67.0716
5148011019,24.9114,67.0549
5100282779,24.9108,67.0861
10892539911,24.896,67.1091
974486495,24.9008,67.1107
2321231297,24.9302,67.0759
5442548081,24.9439,67.0808
2752575266,24.8941,67.0675
5119458329,24.9388,67.0639
2297537635,24.8915,67.0556
1448060192,24.9098,67.0672
5242625730,24.9355,67.0527
5145241786,24.9115,67.0529
5113076248,24.9149,67.0652
12065045772,24.898,67.1056
5081838299,24.9247,67.0641
2304940192,24.9017,67.105
2321231296,24.927,67.079
286388921,24.9293,67.091
5242625729,24.9354,67.0527
2322926340,24.9233,67.1158
5100022143,24.9097,67.0759
286392944,24.9387,67.1001
5064729125,24.9329,67.07
5040344185,24.9186,67.0579
11218644599,24.8935,67.0684
5239486124,24.9079,67.0953
2321231295,24.9368,67.0826
5119458327,24.9391,67.0639
2297537633,24.8938,67.0574
286388920,24.9288,67.0915
5242625728,24.9355,67.0528
11289620903,24.9384,67.1109
5343146765,24.9394,67.0819
4795295021,24.9141,67.0573
5334673048,24.8903,67.0559
2322926339,24.9079,67.1196
2321231294,24.9323,67.075
286388919,24.9271,67.0894
5442548078,24.9438,67.0807
2752575263,24.8956,67.0702
12139366700,24.9193,67.0761
5242625727,24.9355,67.0527
11289620902,24.9386,67.1106
5343146764,24.9393,67.082
4795295020,24.9139,67.0574
5334673047,24.9023,67.0641
2322926338,24.9246,67.1146
5064729123,24.933,67.0701
5040344183,24.9196,67.0573
5246787373,24.9015,67.0842
2318858750,24.9441,67.1054
11218644597,24.8945,67.0694
5239486122,24.908,67.0953
12160254328,24.9351,67.0534
2321231293,24.9307,67.0765
5119458325,24.939,67.0637
2297537631,24.8934,67.057
12147494550,24.9022,67.0591
5242625726,24.9355,67.0529
11289620901,24.9382,67.1113
5343146763,24.9393,67.082
4795295019,24.9141,67.0575
5334673046,24.9141,67.0799
5145241782,24.9107,67.0528
5113076244,24.9149,67.0652
5081838295,24.9242,67.0642
2304940188,24.9017,67.101
2322926335,24.9277,67.1119
5040344180,24.9193,67.0575
2321231290,24.9373,67.0815
6577668483,24.9085,67.0984
5242625723,24.9355,67.0529
11289620898,24.9382,67.1114
5343146760,24.9397,67.0824
5334673043,24.9346,67.0921
2322926334,24.9249,67.1141
2321231289,24.9368,67.0825
5119458321,24.9391,67.0636
2297537627,24.8941,67.0559
5442548073,24.9439,67.0808
2752575258,24.8949,67.0692
6577668482,24.9081,67.0984
5242625722,24.9355,67.0529
11289620897,24.9383,67.1109
5343146759,24.9397,67.0824
5334673042,24.9306,67.1087
5145241778,24.9108,67.0528
5113076240,24.915,67.0656
5081838291,24.9243,67.0644
2304940184,24.902,67.104
2322926333,24.9282,67.113
5040344178,24.9198,67.057
2322926332,24.9263,67.113
2321231287,24.9289,67.0782
5119458319,24.9393,67.0636
2297537625,24.8958,67.0588
6577668480,24.9085,67.0987
5242625720,24.9356,67.0527
5081838286,24.9245,67.0645
2304940179,24.9022,67.1042
5081838285,24.9245,67.0645
2304940178,24.9014,67.1035
1923763125,24.9359,67.1172
5040344172,24.9196,67.0569
2321231282,24.9362,67.0808
5442548066,24.9439,67.0809
2303641183,24.8954,67.108
2752575251,24.8947,67.0691
1448060177,24.9145,67.0788
6577668475,24.908,67.099
5242625715,24.9358,67.0527
2322926326,24.9277,67.1121
2321231281,24.9356,67.0828
5119458313,24.9394,67.0634
2297537619,24.8914,67.0555
6577668474,24.9081,67.0988
5242625714,24.9357,67.0527
2321231280,24.9283,67.0788
6577668473,24.9086,67.1002
5242625713,24.9358,67.0529
2322926324,24.9087,67.1113
2321231279,24.9315,67.0757
5442548063,24.9439,67.0809
2752575248,24.8971,67.069
5119458311,24.9395,67.0635
2297537617,24.8973,67.0601
1448060174,24.8974,67.0554
6577668472,24.9084,67.1001
5242625712,24.9359,67.0529
5040344168,24.9196,67.0572
2321231278,24.93,67.0771
6577668471,24.9082,67.0999
5242625711,24.9358,67.0527
2321231277,24.9367,67.0827
5119458309,24.9394,67.0633
2297537615,24.8964,67.0588
6577668470,24.9083,67.0999
5242625710,24.9358,67.0527
2321231276,24.9311,67.0751
5442548060,24.9438,67.0808
2752575245,24.8931,67.066
6577668469,24.9084,67.0998
5242625709,24.9359,67.0529
2321231275,24.9369,67.0825
5119458307,24.9397,67.0633
2297537613,24.8945,67.0574
6577668468,24.9089,67.1006
5242625708,24.9359,67.0527
5047659646,24.8922,67.0642
2321231274,24.9278,67.0782
5442548058,24.9439,67.0809
2752575243,24.8962,67.0664
6577668467,24.9088,67.1004
5242625707,24.9359,67.0527
2322926318,24.9098,67.1154
2321231273,24.9358,67.0828
5119458305,24.9395,67.0632
2297537611,24.8969,67.0575
6577668466,24.9088,67.1003
5242625706,24.936,67.0529
2322926316,24.9291,67.1147
2321231270,24.9373,67.0814
2752575239,24.8929,67.0666
5119458302,24.9397,67.0631
2297537608,24.8964,67.0592
6577668463,24.909,67.1005
5242625703,24.936,67.0529
2321231269,24.936,67.0851
5119458301,24.9397,67.0631
2297537607,24.8974,67.0584
6577668462,24.909,67.1004
5242625702,24.936,67.0531
2321231267,24.9368,67.0804
5119458299,24.94,67.0631
2297537605,24.8964,67.0606
2752575236,24.8956,67.0673
6577668460,24.909,67.1003
5242625700,24.9358,67.0529
2321231266,24.9366,67.0805
6577668459,24.909,67.1002
5242625699,24.9359,67.0529
5047659637,24.8918,67.0655
1923763108,24.935,67.117
2321231265,24.9368,67.0826
2297537603,24.8952,67.0584
2752575234,24.8934,67.0656
6577668458,24.909,67.1002
5242625698,24.9359,67.0531
12137600075,24.9219,67.076
2321231263,24.9268,67.0811
2297537601,24.898,67.0588
12183637517,24.9283,67.0597
12157178768,24.9274,67.0776
6577668456,24.909,67.1001
5242625696,24.9354,67.0529
5047659633,24.8921,67.0659
5335686768,24.9191,67.0607
2323020975,24.9088,67.1154
5242625599,24.9347,67.0523
10936362017,24.9012,67.0866
2294035342,24.9288,67.0532
12148108943,24.9223,67.0629
5124262215,24.9081,67.0597
5060277005,24.9174,67.0977
9584652455,24.8933,67.1058
5208064091,24.9372,67.0715
3680005315,24.9276,67.0754
5064761128,24.9489,67.0542
5064761127,24.9488,67.0542
10936362014,24.9008,67.0863
2294035339,24.9278,67.0602
5104943159,24.932,67.0741
11740221857,24.8904,67.0814
291019659,24.9374,67.0709
5064761125,24.9486,67.0542
10936362010,24.9003,67.1082
2294035335,24.9255,67.0521
5101017473,24.8901,67.0675
2456698970,24.9069,67.0654
5239528691,24.9415,67.0574
5226385783,24.9355,67.0513
5242664522,24.905,67.0864
10936362007,24.9003,67.1165
2294035332,24.9315,67.0554
5081725646,24.9246,67.066
2455738041,24.9008,67.0649
5081725642,24.9246,67.066
2455738037,24.8982,67.065
2456698951,24.9099,67.0722
5105505597,24.9317,67.0729
5239528672,24.9417,67.0568
5226385764,24.9355,67.0515
292111512,24.8934,67.0721
5242664503,24.9055,67.0859
5081725628,24.9249,67.0664
2455738023,24.8987,67.0628
2294035310,24.9254,67.052
5334578532,24.9134,67.0565
5245345104,24.9467,67.0576
2325124907,24.9277,67.1132
5208336748,24.937,67.0735
5085836879,24.9237,67.1159
11765105653,24.8956,67.114
5174629023,24.9426,67.0505
5817063946,24.9483,67.06
5223039091,24.93,67.062
12012879997,24.9497,67.0719
2304940176,24.9016,67.1044
5028614621,24.8966,67.087
5171032280,24.9025,67.1161
12287880377,24.9208,67.0937
5174627288,24.9446,67.0527
5028614619,24.8966,67.087
5171032278,24.9022,67.1164
12287880375,24.9209,67.0941
5174627286,24.9448,67.0529
12012879993,24.9497,67.0718
2304940172,24.9007,67.1021
291025753,24.9233,67.0744
5028614617,24.8967,67.0867
2318859181,24.9421,67.1021
12287880373,24.9209,67.0937
5174627284,24.9448,67.0527
291025751,24.9253,67.0725
5028614615,24.8968,67.0862
2318859179,24.9417,67.1015
12287880371,24.921,67.0936
5174627282,24.9449,67.053
4326545905,24.9315,67.0864
6577679750,24.912,67.1032
2318858759,24.9476,67.1071
11218644606,24.8939,67.0683
5239486131,24.9077,67.0951
2323027106,24.9139,67.1143
5023721767,24.9122,67.0568
10945693493,24.898,67.0813
5336611638,24.9212,67.0728
5064760962,24.9465,67.0565
3870658597,24.9041,67.1145
291637229,24.9075,67.1165
5343039022,24.944,67.0711
4738119388,24.9347,67.1042
2456701832,24.9073,67.0727
2456701831,24.9068,67.0734
2456701826,24.9079,67.073
5335686762,24.9158,67.0586
2323020969,24.9097,67.1147
5242625593,24.9345,67.0524
9002388807,24.9442,67.1067
2456701824,24.9084,67.0735
9002388805,24.9441,67.1066
2456701822,24.9082,67.0738
9002388803,24.9442,67.1055
2456701820,24.908,67.0719
5081834895,24.925,67.0639
11289620879,24.9392,67.1122
5343146741,24.9394,67.0819
4795294997,24.9043,67.0682
6652273003,24.9015,67.0958
5205861391,24.9338,67.0686
3680073532,24.9397,67.0517
5808713741,24.9122,67.0941
5335050254,24.9207,67.0597
5068379580,24.9089,67.0816
5148010576,24.9115,67.0566
5081560260,24.9269,67.065
5085537719,24.9298,67.0689
2324203348,24.9228,67.1162
5081834894,24.925,67.0639
11289620878,24.9392,67.1122
5343146740,24.9393,67.082
4795294996,24.9032,67.0699
5808713740,24.9121,67.0943
5335050253,24.9209,67.0599
5068379579,24.9089,67.0815
5024587654,24.9155,67.0549
5148010574,24.9117,67.0568
5081834892,24.9251,67.0639
6652273000,24.9016,67.0961
5205861388,24.9338,67.0688
3680073529,24.9384,67.0536
11289620876,24.9393,67.1124
5343146738,24.9394,67.0818
4795294994,24.9089,67.0565
5808713738,24.9123,67.0941
5335050251,24.9208,67.06
5068379577,24.9089,67.0816
5148010566,24.9117,67.0568
5148010563,24.9118,67.0568
12184481397,24.9382,67.0773
5148010560,24.9119,67.0566
5148010554,24.9111,67.0564
5083878735,24.9377,67.0842
2318852998,24.9382,67.1029
5148010552,24.9117,67.0564
12154936170,24.9262,67.0737
5083878733,24.9376,67.0843
2318852996,24.9375,67.1037
5148010549,24.9117,67.0564
5083878730,24.9365,67.0854
2318852993,24.9391,67.1033
290247243,24.9446,67.0635
5113015437,24.9142,67.064
5024587627,24.9159,67.0554
5148010548,24.9112,67.0563
5114544320,24.9154,67.0636
5083878729,24.9364,67.0853
2318852992,24.9382,67.1053
5185956552,24.9469,67.0535
5024587626,24.916,67.0554
5148010547,24.9112,67.0565
5114544319,24.9156,67.0635
5083878728,24.9364,67.0854
2318852991,24.9399,67.1026
5185956551,24.9462,67.0542
5024587625,24.916,67.0554
5148010546,24.9111,67.0565
5114544318,24.9155,67.0634
5083878727,24.9309,67.0861
2318852990,24.9415,67.1029
5185956550,24.9471,67.0543
5113129320,24.9157,67.0656
5024587624,24.9161,67.0556
5113129309,24.9156,67.0657
5024587613,24.9165,67.055
974376654,24.9009,67.116
12137306557,24.9104,67.0747
5028549726,24.8967,67.084
4735604570,24.9078,67.1109
11765105615,24.8956,67.1125
290482266,24.9405,67.0806
12142670823,24.906,67.0759
4735604567,24.9079,67.1105
11765105612,24.8952,67.1124
290482263,24.9385,67.0826
12287943268,24.9202,67.0946
5812121217,24.9481,67.0597
286393068,24.9497,67.1135
5146847966,24.9345,67.0735
7769138854,24.9445,67.1065
4668968963,24.9411,67.0982
2701867775,24.9286,67.1044
2701867773,24.929,67.1023
2701867771,24.9302,67.1022
2701867769,24.9277,67.1034
5119238419,24.9383,67.0661
5190916008,24.9365,67.0637
6652250645,24.9007,67.0957
5119199600,24.9426,67.0667
5112974012,24.9139,67.063
5081897159,24.926,67.0683
4743121412,24.9233,67.0655
5027956730,24.8953,67.0867
5081610618,24.9264,67.0656
5335252122,24.9181,67.0611
5028804610,24.8967,67.0901
4738119308,24.9257,67.0929
2318838959,24.9481,67.1054
5149379278,24.9191,67.0537
5081610616,24.9264,67.0657
5335252120,24.918,67.0612
5028804608,24.8967,67.0903
2318838957,24.9438,67.0995
5081610615,24.9264,67.0657
5335252119,24.9181,67.0611
5028804607,24.8967,67.0902
2318838956,24.941,67.0989
4810084729,24.9156,67.084
5149379275,24.9194,67.0536
5081610614,24.9264,67.0657
5335252118,24.9183,67.0613
5028804606,24.8967,67.0902
2318838955,24.9418,67.1004
4810084728,24.916,67.0839
5149379274,24.9191,67.0533
5081610613,24.9264,67.0657
5064223897,24.9309,67.1026
5335252117,24.9182,67.0614
5028804605,24.8967,67.0902
2318838954,24.9402,67.1009
4810084727,24.9228,67.0933
5149379273,24.9192,67.0531
5081610612,24.9264,67.0657
5064223896,24.9312,67.1031
5335252116,24.9181,67.0614
5028804604,24.8968,67.0902
2318838953,24.9478,67.1039
12154030437,24.9259,67.0734
4810084726,24.9227,67.0933
5149379272,24.9206,67.052
12149382321,24.9139,67.0694
5081610611,24.9264,67.0657
5064223895,24.9318,67.1025
5335252115,24.9182,67.0613
5028804603,24.8968,67.0902
2318838952,24.9424,67.0994
4810084725,24.9229,67.0932
5149379271,24.9205,67.0522
5081610610,24.9266,67.0655
5064223894,24.9306,67.1028
5335252114,24.9182,67.0609
5028804602,24.8968,67.0902
2318838951,24.9492,67.1049
4810084724,24.9226,67.0934
5149379270,24.9203,67.0519
5081610609,24.9265,67.0654
5064223893,24.93,67.1033
5335252113,24.9181,67.061
5028804601,24.8968,67.0902
2318838950,24.9425,67.1017
4810084723,24.9224,67.0936
5149379269,24.9204,67.0518
5081610608,24.9265,67.0654
5064223892,24.9304,67.1038
5335252112,24.9181,67.061
2318838949,24.9486,67.1055
5081610606,24.9265,67.0656
5064223890,24.9321,67.1029
5335252110,24.9183,67.0611
5028804598,24.8967,67.0901
5811813675,24.9483,67.0596
5100021447,24.9102,67.0774
4774907407,24.9124,67.1036
2318838947,24.9429,67.1
5081610605,24.9266,67.0656
5064223889,24.9315,67.1034
5335252109,24.9182,67.0612
5028804597,24.8967,67.0901
2318838946,24.9435,67.0986
5064223888,24.9318,67.1038
5335252108,24.9182,67.0611
5028804596,24.8967,67.09
2318838945,24.9439,67.099
5081610603,24.9265,67.0656
12161567140,24.9275,67.07
5064223887,24.9323,67.1033
5335252107,24.9183,67.061
12153192788,24.9242,67.0675
2318838944,24.9436,67.1007
5081610602,24.9264,67.0656
5064223886,24.9312,67.1036
5335252106,24.9184,67.0612
5028804594,24.8965,67.0901
5811813671,24.9484,67.0596
5100021443,24.9102,67.0776
4774907403,24.9125,67.1034
2318838943,24.943,67.1008
5081610601,24.9266,67.0658
5064223885,24.9306,67.1041
5335252105,24.9183,67.0613
5028804593,24.8965,67.0902
5100021442,24.9103,67.0776
4774907402,24.9125,67.1034
2318838942,24.9445,67.1017
292125968,24.8927,67.0829
5081610599,24.9266,67.0657
5064223883,24.9315,67.104
5335252103,24.9184,67.0612
5028804591,24.8965,67.0901
5100021440,24.9101,67.0776
4774907400,24.9125,67.1034
2318838940,24.946,67.1036
5081610598,24.9266,67.0657
5064223882,24.9326,67.1037
5335252102,24.918,67.061
5117000420,24.9398,67.0704
5028804590,24.8965,67.0901
5100021439,24.9099,67.0777
4774907399,24.9125,67.1034
2318838939,24.9442,67.1
5336540750,24.9224,67.0723
2323010292,24.9125,67.1148
5148010726,24.9124,67.0551
5300655865,24.9374,67.1014
5183277549,24.9471,67.0564
5137277371,24.9139,67.0587
2463636872,24.9419,67.0628
5081610596,24.9267,67.0657
5064223880,24.932,67.1049
12161609342,24.9274,67.0688
5335252100,24.9179,67.061
5117000418,24.9395,67.0703
5028804588,24.8965,67.0901
2318838937,24.9429,67.1005
5336540748,24.9225,67.0722
2323010290,24.9119,67.115
5148010724,24.9123,67.0549
5300655863,24.9375,67.1013
5081610595,24.9266,67.0655
5064223879,24.9329,67.1041
5335252099,24.918,67.0609
5117000417,24.9396,67.0704
5028804587,24.8964,67.0901
5336540747,24.9224,67.0724
2323010289,24.9153,67.1165
5148010723,24.9115,67.0548
5300655862,24.9376,67.1012
2463636870,24.9407,67.0628
5081610590,24.9266,67.0659
9904099745,24.9282,67.0653
5064223874,24.9335,67.1049
5335252094,24.9184,67.0608
5117000412,24.9396,67.0701
5028804582,24.8965,67.0903
2318838931,24.9412,67.1009
10920712639,24.897,67.0918
732019078,24.893,67.0534
5336540742,24.9222,67.0724
2323010284,24.9131,67.1149
5300655857,24.9379,67.1009
5081610588,24.9268,67.066
9904099743,24.9284,67.0656
5064223872,24.9325,67.1053
5335252092,24.9182,67.0608
5117000410,24.9401,67.0716
5028804580,24.8965,67.0903
2318838929,24.9475,67.1041
12204202027,24.922,67.0548
5081610556,24.9268,67.0675
5335252060,24.9186,67.0609
5338594943,24.8968,67.0606
2318838897,24.944,67.0997
2294721763,24.8981,67.0775
5340743330,24.9327,67.0703
5243900850,24.9366,67.0532
5116810629,24.9394,67.0693
2294889935,24.899,67.0962
291024080,24.9248,67.078
5335619328,24.9142,67.0614
2462856332,24.9306,67.0805
12204202026,24.9219,67.0547
5081610555,24.9268,67.0675
5335252059,24.9187,67.0608
5117000377,24.9395,67.0708
5028804547,24.8965,67.09
4774907356,24.9125,67.1022
5338594942,24.896,67.0606
2318838896,24.9429,67.0983
2294721762,24.9054,67.0796
5340743329,24.9329,67.0705
5243900849,24.9366,67.0534
2752575228,24.895,67.069
2297537597,24.8918,67.0547
6577668452,24.9093,67.0996
5242625692,24.9357,67.0529
5081610554,24.9269,67.0674
5335252058,24.9186,67.0611
5338594941,24.8958,67.0604
2318838895,24.9411,67.1
5081610548,24.9267,67.0673
5083980403,24.9094,67.0643
5335252052,24.9183,67.0609
5338594935,24.8927,67.0511
2318838889,24.946,67.1016
2294889927,24.8978,67.0971
5114985144,24.918,67.0658
2318831467,24.9483,67.0967
5334659632,24.9185,67.0572
5114985143,24.9177,67.0659
2318831466,24.9449,67.0968
5334659631,24.9184,67.0573
5114985141,24.9179,67.0659
2318831464,24.9446,67.095
5334659629,24.9184,67.0572
12222408085,24.8957,67.0567
5334659628,24.9185,67.0576
5114985139,24.9177,67.0658
2318831462,24.9464,67.0982
5334659627,24.9184,67.0577
5114985138,24.9177,67.0658
2318831461,24.9474,67.0961
5334659626,24.9184,67.0576
5114985137,24.9179,67.0657
2318831460,24.9441,67.0976
5334659625,24.9185,67.0575
5114985136,24.9178,67.0656
2318831459,24.948,67.097
5334659624,24.9187,67.0578
5114985132,24.9177,67.0655
2318831455,24.9441,67.0983
5334659620,24.9186,67.0573
6275147793,24.912,67.0675
5343038923,24.9439,67.0717
5241008453,24.9393,67.05
5114985130,24.9176,67.0656
2318831453,24.9469,67.0957
5334659618,24.9184,67.0574
5343038919,24.9442,67.0714
5241008449,24.9395,67.0501
5114985126,24.9177,67.0662
2318831449,24.9451,67.0988
5334659614,24.9182,67.0574
5343038918,24.9443,67.0715
5241008448,24.9394,67.0501
5114985125,24.9179,67.0661
2318831448,24.9464,67.0972
5343038917,24.9441,67.0716
5241008447,24.9394,67.0503
5114985124,24.9178,67.066
2318831447,24.9488,67.0951
5334659612,24.9187,67.0575
5114985123,24.9177,67.0661
2318831446,24.9494,67.0947
5334659611,24.9186,67.0576
5114985122,24.9177,67.0661
2318831445,24.9444,67.0979
5334659610,24.9186,67.0576
5114985121,24.9178,67.066
2318831444,24.9462,67.1002
5334659609,24.9187,67.0575
5114985119,24.9176,67.066
2318831442,24.9492,67.0955
5334659607,24.9184,67.0577
5114985118,24.9177,67.0661
2318831441,24.9475,67.0967
5334659606,24.9184,67.0577
5343038910,24.9434,67.0723
5241008440,24.9395,67.0502
5114985117,24.9178,67.066
2318831440,24.9481,67.0984
5334659605,24.9185,67.0576
5343038909,24.9433,67.0724
5241008439,24.9395,67.0504
5114985116,24.9177,67.0659
2318831439,24.9485,67.0954
5334659604,24.9185,67.0575
5334659603,24.9184,67.0576
5343038907,24.9436,67.0722
5241008437,24.9396,67.0503
5114985114,24.9176,67.066
2318831437,24.948,67.0959
5334659602,24.9183,67.0576
5114985113,24.9177,67.0659
2318831436,24.9454,67.0992
5334659601,24.9184,67.0575
5114985112,24.9177,67.0658
2318831435,24.9455,67.0992
5334659600,24.9186,67.0574
5114985111,24.9175,67.0659
2318831434,24.9459,67.0981
5334659599,24.9185,67.0575
5343038903,24.9439,67.0719
5241008433,24.9397,67.0504
5114985110,24.9176,67.0659
2318831433,24.9484,67.0982
5334659598,24.9185,67.0574
12151411112,24.9257,67.0668
5343038902,24.9439,67.072
5241008432,24.9396,67.0503
5114985109,24.9177,67.0658
2318831432,24.9471,67.0993
5334659597,24.9186,67.0573
5343038901,24.9438,67.0721
5241008431,24.9396,67.0505
5114985108,24.9176,67.0658
2318831431,24.9459,67.1005
5334659596,24.9184,67.0572
5343038900,24.9438,67.0721
5241008430,24.9397,67.0506
5114985107,24.9175,67.0658
2318831430,24.9479,67.0968
5334659595,24.9183,67.0573
5343038899,24.9439,67.072
5241008429,24.9398,67.0504
5114985106,24.9175,67.0659
2318831429,24.949,67.0979
5334659594,24.9183,67.0572
5343038898,24.9439,67.0721
5241008428,24.9397,67.0504
5114985105,24.9176,67.0658
2318831428,24.9443,67.096
5334659593,24.9184,67.0571
5343038897,24.9438,67.0722
5241008427,24.9397,67.0506
5114985104,24.9176,67.0657
2318831427,24.9478,67.0964
5334659592,24.9186,67.0577
2318825653,24.9475,67.0972
10910615035,24.8925,67.1106
5251555543,24.9181,67.1008
2318825652,24.9445,67.0963
10910615034,24.8924,67.1105
5251555542,24.9182,67.101
5117082379,24.9403,67.0697
2604508613,24.9311,67.1128
2321240911,24.9276,67.0684
12222411391,24.8946,67.0574
5081834888,24.925,67.0637
11289620872,24.9392,67.1125
5343146734,24.9395,67.0817
4795294990,24.9084,67.0597
5808713734,24.9124,67.0941
5335050247,24.9207,67.0596
2301001975,24.8961,67.0869
2321240903,24.9272,67.0679
12131069930,24.9135,67.0622
5023696563,24.9144,67.0517
5190915861,24.9355,67.0623
5343038734,24.9448,67.0718
5027954808,24.9199,67.0566
2321240894,24.9264,67.0701
5023696554,24.9145,67.0516
5190915852,24.9358,67.0624
11289620855,24.9387,67.1122
4795294973,24.9089,67.0526
5808713717,24.9119,67.094
5335050230,24.9207,67.0597
11770224811,24.8993,67.1112
5115590038,24.8949,67.0876
5022206218,24.9098,67.0545
5081610831,24.9254,67.0666
5100063455,24.9102,67.079
5335252335,24.9177,67.0603
5343038725,24.9445,67.0721
5027954799,24.9197,67.0566
2321240891,24.9309,67.0864
5023696551,24.9144,67.0516
5190915849,24.9358,67.0627
11289620852,24.9387,67.1122
4795294970,24.9117,67.0501
5808713714,24.912,67.0941
5335050227,24.9207,67.0596
11770224808,24.8999,67.1082
5115590035,24.895,67.0873
5022206215,24.9097,67.0546
5081610828,24.9257,67.0665
12137230426,24.9105,67.0758
5343038722,24.9442,67.0717
5027954796,24.9196,67.0566
2301001957,24.8942,67.0876
11210915455,24.893,67.0768
5083899265,24.9094,67.0649
5205861964,24.9356,67.0679
5025993925,24.9182,67.0586
5023696545,24.9144,67.0516
5190915843,24.9362,67.0629
11289620846,24.9388,67.1121
4795294964,24.918,67.0529
5808713708,24.912,67.0941
5335050221,24.9209,67.0599
286392362,24.9415,67.0955
5341065928,24.9485,67.0805
5025636136,24.9148,67.0557
5068400156,24.9072,67.0967
5335252155,24.9182,67.0612
2321240879,24.9259,67.073
2318795905,24.9498,67.1056
5808713702,24.9121,67.0939
5335050215,24.9207,67.0599
11770224796,24.8921,67.1122
5022206203,24.9092,67.0552
5343038710,24.9445,67.0715
5027954784,24.9197,67.0563
11289619040,24.9448,67.1162
5100174037,24.908,67.0821
4898115379,24.9064,67.0741
9584652044,24.8922,67.1026
5577794434,24.9109,67.0897
5251815729,24.9148,67.1039
2318795901,24.9435,67.0977
5808713698,24.912,67.0941
5335050211,24.9209,67.0599
11770224792,24.8925,67.1125
5022206199,24.909,67.0553
286030669,24.9149,67.0511
2318774436,24.9491,67.1045
3550844860,24.9161,67.0754
9572455713,24.8972,67.0975
5335251347,24.9196,67.0617
5202265870,24.9331,67.0664
2295200627,24.9015,67.0878
2305076859,24.9099,67.0938
2305076857,24.9106,67.0941
2305076855,24.9102,67.0936
2305076852,24.9073,67.0897
2305076850,24.9084,67.0928
2305076846,24.9088,67.0924
2305076844,24.9097,67.0928
291030345,24.9196,67.0654
2305076842,24.9091,67.0921
5335554720,24.9134,67.0605
2305076828,24.9096,67.0927
5083912491,24.9018,67.0728
5131123200,24.8974,67.0777
5315984901,24.9168,67.0905
5335554718,24.9132,67.0605
2305076826,24.9091,67.093
11714994906,24.897,67.0983
5238999922,24.9402,67.0518
5145238269,24.9121,67.0534
5335594775,24.9129,67.0618
1448060935,24.9114,67.0719
5147084764,24.9357,67.0756
5251618989,24.9499,67.0602
5171032211,24.9039,67.117
5242626473,24.933,67.0506
5066490610,24.9493,67.0646
2303451659,24.8922,67.1187
11289619716,24.9442,67.1192
286411725,24.9156,67.0923
5335494427,24.9168,67.0612
5023696228,24.9148,67.052
5190915526,24.9375,67.0631
5242393842,24.9027,67.0859
5336611914,24.9211,67.0733
5066490568,24.949,67.0656
